CHR_ID	CHR_POS	LINK	STUDY	Analyzed Phenotype	NHGRI Phenotype	Unnamed: 0	allelotype	phenotype	add_log_OR	add_p	add_se	gen_1_log_OR	gen_1_p	gen_1_se	gen_2_log_OR	gen_2_p	gen_2_se	aic_add	aic_gen	aic_diff	description	gene
6	32696222	www.ncbi.nlm.nih.gov/pubmed/18794853	Common variants at CD40 and other loci confer risk of rheumatoid arthritis.	connective tissue disorder	Rheumatoid arthritis	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32713151	www.ncbi.nlm.nih.gov/pubmed/21452313	Genome-wide association study of rheumatoid arthritis in Koreans: population-specific loci as well as overlap with European susceptibility loci.	connective tissue disorder	Rheumatoid arthritis	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32713151	www.ncbi.nlm.nih.gov/pubmed/21452313	Genome-wide association study of rheumatoid arthritis in Koreans: population-specific loci as well as overlap with European susceptibility loci.	connective tissue disorder	Rheumatoid arthritis	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32713151	www.ncbi.nlm.nih.gov/pubmed/21452313	Genome-wide association study of rheumatoid arthritis in Koreans: population-specific loci as well as overlap with European susceptibility loci.	connective tissue disorder	Rheumatoid arthritis	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32460995	www.ncbi.nlm.nih.gov/pubmed/24390342	Genetics of rheumatoid arthritis contributes to biology and drug discovery.	connective tissue disorder	Rheumatoid arthritis	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32460995	www.ncbi.nlm.nih.gov/pubmed/24390342	Genetics of rheumatoid arthritis contributes to biology and drug discovery.	connective tissue disorder	Rheumatoid arthritis	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32460995	www.ncbi.nlm.nih.gov/pubmed/24390342	Genetics of rheumatoid arthritis contributes to biology and drug discovery.	connective tissue disorder	Rheumatoid arthritis	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32703326	www.ncbi.nlm.nih.gov/pubmed/20453841	A regulatory variant in CCR6 is associated with rheumatoid arthritis susceptibility.	connective tissue disorder	Rheumatoid arthritis	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32703326	www.ncbi.nlm.nih.gov/pubmed/20453841	A regulatory variant in CCR6 is associated with rheumatoid arthritis susceptibility.	connective tissue disorder	Rheumatoid arthritis	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32703326	www.ncbi.nlm.nih.gov/pubmed/20453841	A regulatory variant in CCR6 is associated with rheumatoid arthritis susceptibility.	connective tissue disorder	Rheumatoid arthritis	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32315077	www.ncbi.nlm.nih.gov/pubmed/20453842	Genome-wide association study meta-analysis identifies seven new rheumatoid arthritis risk loci.	connective tissue disorder	Rheumatoid arthritis	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32315077	www.ncbi.nlm.nih.gov/pubmed/20453842	Genome-wide association study meta-analysis identifies seven new rheumatoid arthritis risk loci.	connective tissue disorder	Rheumatoid arthritis	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32315077	www.ncbi.nlm.nih.gov/pubmed/20453842	Genome-wide association study meta-analysis identifies seven new rheumatoid arthritis risk loci.	connective tissue disorder	Rheumatoid arthritis	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32484011	www.ncbi.nlm.nih.gov/pubmed/28118524	A Multinational Arab Genome-Wide Association Study Identifies New Genetic Associations for Rheumatoid Arthritis.	connective tissue disorder	Rheumatoid arthritis	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32484011	www.ncbi.nlm.nih.gov/pubmed/28118524	A Multinational Arab Genome-Wide Association Study Identifies New Genetic Associations for Rheumatoid Arthritis.	connective tissue disorder	Rheumatoid arthritis	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32484011	www.ncbi.nlm.nih.gov/pubmed/28118524	A Multinational Arab Genome-Wide Association Study Identifies New Genetic Associations for Rheumatoid Arthritis.	connective tissue disorder	Rheumatoid arthritis	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
		www.ncbi.nlm.nih.gov/pubmed/26606652	Genome-Wide Association Study in an Amerindian Ancestry Population Reveals Novel Systemic Lupus Erythematosus Risk Loci and the Role of European Admixture.	connective tissue disorder	Systemic lupus erythematosus	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
		www.ncbi.nlm.nih.gov/pubmed/26606652	Genome-Wide Association Study in an Amerindian Ancestry Population Reveals Novel Systemic Lupus Erythematosus Risk Loci and the Role of European Admixture.	connective tissue disorder	Systemic lupus erythematosus	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
		www.ncbi.nlm.nih.gov/pubmed/26606652	Genome-Wide Association Study in an Amerindian Ancestry Population Reveals Novel Systemic Lupus Erythematosus Risk Loci and the Role of European Admixture.	connective tissue disorder	Systemic lupus erythematosus	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32606214	www.ncbi.nlm.nih.gov/pubmed/23273568	"Meta-analysis followed by replication identifies loci in or near CDKN1B, TET3, CD80, DRAM1, and ARID5B as associated with systemic lupus erythematosus in Asians."	connective tissue disorder	Systemic lupus erythematosus	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32606214	www.ncbi.nlm.nih.gov/pubmed/23273568	"Meta-analysis followed by replication identifies loci in or near CDKN1B, TET3, CD80, DRAM1, and ARID5B as associated with systemic lupus erythematosus in Asians."	connective tissue disorder	Systemic lupus erythematosus	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32606214	www.ncbi.nlm.nih.gov/pubmed/23273568	"Meta-analysis followed by replication identifies loci in or near CDKN1B, TET3, CD80, DRAM1, and ARID5B as associated with systemic lupus erythematosus in Asians."	connective tissue disorder	Systemic lupus erythematosus	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32608701	www.ncbi.nlm.nih.gov/pubmed/19838193	Genome-wide association study in a Chinese Han population identifies nine new susceptibility loci for systemic lupus erythematosus.	connective tissue disorder	Systemic lupus erythematosus	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32608701	www.ncbi.nlm.nih.gov/pubmed/19838193	Genome-wide association study in a Chinese Han population identifies nine new susceptibility loci for systemic lupus erythematosus.	connective tissue disorder	Systemic lupus erythematosus	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32608701	www.ncbi.nlm.nih.gov/pubmed/19838193	Genome-wide association study in a Chinese Han population identifies nine new susceptibility loci for systemic lupus erythematosus.	connective tissue disorder	Systemic lupus erythematosus	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
		www.ncbi.nlm.nih.gov/pubmed/24871463	GWAS identifies novel SLE susceptibility genes and explains the association of the HLA region.	connective tissue disorder	Systemic lupus erythematosus	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
		www.ncbi.nlm.nih.gov/pubmed/24871463	GWAS identifies novel SLE susceptibility genes and explains the association of the HLA region.	connective tissue disorder	Systemic lupus erythematosus	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
		www.ncbi.nlm.nih.gov/pubmed/24871463	GWAS identifies novel SLE susceptibility genes and explains the association of the HLA region.	connective tissue disorder	Systemic lupus erythematosus	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32440720	www.ncbi.nlm.nih.gov/pubmed/19838195	"A large-scale replication study identifies TNIP1, PRDM1, JAZF1, UHRF1BP1 and IL10 as risk loci for systemic lupus erythematosus."	connective tissue disorder	Systemic lupus erythematosus	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32440720	www.ncbi.nlm.nih.gov/pubmed/19838195	"A large-scale replication study identifies TNIP1, PRDM1, JAZF1, UHRF1BP1 and IL10 as risk loci for systemic lupus erythematosus."	connective tissue disorder	Systemic lupus erythematosus	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32440720	www.ncbi.nlm.nih.gov/pubmed/19838195	"A large-scale replication study identifies TNIP1, PRDM1, JAZF1, UHRF1BP1 and IL10 as risk loci for systemic lupus erythematosus."	connective tissue disorder	Systemic lupus erythematosus	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32619077	www.ncbi.nlm.nih.gov/pubmed/19838195	"A large-scale replication study identifies TNIP1, PRDM1, JAZF1, UHRF1BP1 and IL10 as risk loci for systemic lupus erythematosus."	connective tissue disorder	Systemic lupus erythematosus	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32619077	www.ncbi.nlm.nih.gov/pubmed/19838195	"A large-scale replication study identifies TNIP1, PRDM1, JAZF1, UHRF1BP1 and IL10 as risk loci for systemic lupus erythematosus."	connective tissue disorder	Systemic lupus erythematosus	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32619077	www.ncbi.nlm.nih.gov/pubmed/19838195	"A large-scale replication study identifies TNIP1, PRDM1, JAZF1, UHRF1BP1 and IL10 as risk loci for systemic lupus erythematosus."	connective tissue disorder	Systemic lupus erythematosus	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32623176	www.ncbi.nlm.nih.gov/pubmed/24097066	A genome-wide association study in Han Chinese identifies a susceptibility locus for primary Sjögren's syndrome at 7q11.23.	connective tissue disorder	Sjögren's syndrome	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32623176	www.ncbi.nlm.nih.gov/pubmed/24097066	A genome-wide association study in Han Chinese identifies a susceptibility locus for primary Sjögren's syndrome at 7q11.23.	connective tissue disorder	Sjögren's syndrome	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32623176	www.ncbi.nlm.nih.gov/pubmed/24097066	A genome-wide association study in Han Chinese identifies a susceptibility locus for primary Sjögren's syndrome at 7q11.23.	connective tissue disorder	Sjögren's syndrome	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32622724	www.ncbi.nlm.nih.gov/pubmed/28076899	Genome-Wide Association Analysis Reveals Genetic Heterogeneity of Sjögren's Syndrome According to Ancestry.	connective tissue disorder	Sjögren's syndrome	6483	DRB1_301	HC136	0.18354	0.001167661	0.037534	0.201594	0.00603373	0.044488	0.295796	1	0.122756	28695	28696	1	connective tissue disorder	HLA-DRB1
6	32622724	www.ncbi.nlm.nih.gov/pubmed/28076899	Genome-Wide Association Analysis Reveals Genetic Heterogeneity of Sjögren's Syndrome According to Ancestry.	connective tissue disorder	Sjögren's syndrome	9723	DRB1_404	HC136	0.465665	4.65E-11	0.060728	0.483034	1.09E-10	0.063759	0.607125	1	0.412564	28273	28275	2	connective tissue disorder	HLA-DRB1
6	32622724	www.ncbi.nlm.nih.gov/pubmed/28076899	Genome-Wide Association Analysis Reveals Genetic Heterogeneity of Sjögren's Syndrome According to Ancestry.	connective tissue disorder	Sjögren's syndrome	21603	DRB1_701	HC136	-0.288884	2.13E-07	0.044749	-0.279353	3.50E-05	0.049981	-0.645337	0.496342517	0.184513	28649	28651	2	connective tissue disorder	HLA-DRB1
6	32696074	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	rheumatoid arthritis	Rheumatoid arthritis	1556	DQA1_101	HC430	0.122726	0.003444194	0.026258	0.137033	0.008279089	0.030737	0.182068	1	0.089539	55584	55586	2	rheumatoid arthritis	HLA-DQA1
6	32696074	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	rheumatoid arthritis	Rheumatoid arthritis	20456	DQA1_301	HC430	0.471315	6.23E-104	0.021315	0.380489	6.92E-13	0.028851	1.068633	1.54E-12	0.048507	54858	54838	-20	rheumatoid arthritis	HLA-DQA1
6	32696074	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	rheumatoid arthritis	Rheumatoid arthritis	27476	DQA1_501	HC430	-0.097287	0.035116461	0.023697	-0.112073	0.096977588	0.029347	-0.154172	1	0.066238	54756	54757	1	rheumatoid arthritis	HLA-DQA1
6	32696074	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	rheumatoid arthritis	Rheumatoid arthritis	33956	DQA1_201	HC430	-0.298413	3.21E-19	0.030243	-0.285444	6.92E-13	0.033721	-0.690704	0.000186548	0.126623	55457	55458	1	rheumatoid arthritis	HLA-DQA1
6	32696074	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	rheumatoid arthritis	Rheumatoid arthritis	39356	DQA1_103	HC430	-0.255134	9.96E-05	0.047369	-0.24986	0.000526199	0.049339	-0.629432	1	0.335469	55553	55555	2	rheumatoid arthritis	HLA-DQA1
6	32696074	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	rheumatoid arthritis	Rheumatoid arthritis	39626	DQA1_102	HC430	-0.251944	6.92E-18	0.026415	-0.264843	6.92E-13	0.030973	-0.448184	0.000669995	0.086336	55441	55443	2	rheumatoid arthritis	HLA-DQA1
6	32702178	www.ncbi.nlm.nih.gov/pubmed/23918589	"A genome-wide association study reveals ARL15, a novel non-HLA susceptibility gene for rheumatoid arthritis in North Indians."	rheumatoid arthritis	Rheumatoid arthritis	1556	DQA1_101	HC430	0.122726	0.003444194	0.026258	0.137033	0.008279089	0.030737	0.182068	1	0.089539	55584	55586	2	rheumatoid arthritis	HLA-DQA1
6	32702178	www.ncbi.nlm.nih.gov/pubmed/23918589	"A genome-wide association study reveals ARL15, a novel non-HLA susceptibility gene for rheumatoid arthritis in North Indians."	rheumatoid arthritis	Rheumatoid arthritis	20456	DQA1_301	HC430	0.471315	6.23E-104	0.021315	0.380489	6.92E-13	0.028851	1.068633	1.54E-12	0.048507	54858	54838	-20	rheumatoid arthritis	HLA-DQA1
6	32702178	www.ncbi.nlm.nih.gov/pubmed/23918589	"A genome-wide association study reveals ARL15, a novel non-HLA susceptibility gene for rheumatoid arthritis in North Indians."	rheumatoid arthritis	Rheumatoid arthritis	27476	DQA1_501	HC430	-0.097287	0.035116461	0.023697	-0.112073	0.096977588	0.029347	-0.154172	1	0.066238	54756	54757	1	rheumatoid arthritis	HLA-DQA1
6	32702178	www.ncbi.nlm.nih.gov/pubmed/23918589	"A genome-wide association study reveals ARL15, a novel non-HLA susceptibility gene for rheumatoid arthritis in North Indians."	rheumatoid arthritis	Rheumatoid arthritis	33956	DQA1_201	HC430	-0.298413	3.21E-19	0.030243	-0.285444	6.92E-13	0.033721	-0.690704	0.000186548	0.126623	55457	55458	1	rheumatoid arthritis	HLA-DQA1
6	32702178	www.ncbi.nlm.nih.gov/pubmed/23918589	"A genome-wide association study reveals ARL15, a novel non-HLA susceptibility gene for rheumatoid arthritis in North Indians."	rheumatoid arthritis	Rheumatoid arthritis	39356	DQA1_103	HC430	-0.255134	9.96E-05	0.047369	-0.24986	0.000526199	0.049339	-0.629432	1	0.335469	55553	55555	2	rheumatoid arthritis	HLA-DQA1
6	32702178	www.ncbi.nlm.nih.gov/pubmed/23918589	"A genome-wide association study reveals ARL15, a novel non-HLA susceptibility gene for rheumatoid arthritis in North Indians."	rheumatoid arthritis	Rheumatoid arthritis	39626	DQA1_102	HC430	-0.251944	6.92E-18	0.026415	-0.264843	6.92E-13	0.030973	-0.448184	0.000669995	0.086336	55441	55443	2	rheumatoid arthritis	HLA-DQA1
6	32696074	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	arthritis (nos)	Rheumatoid arthritis	20492	DQA1_301	HC78	0.140566	1.90E-19	0.014168	0.111657	7.79E-07	0.017864	0.350063	1.54E-12	0.037767	120131	120126	-5	arthritis (nos)	HLA-DQA1
6	32696074	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	arthritis (nos)	Rheumatoid arthritis	39392	DQA1_103	HC78	-0.111677	0.031296475	0.02723	-0.110326	0.085690993	0.028601	-0.248189	1	0.170731	120679	120681	2	arthritis (nos)	HLA-DQA1
